hash,Echo Date,Echo Time,Echo Title,Echo Duration (Minutes),Average Completion,Total Minutes Viewed,Minutes Viewed Live,Minutes Viewed VOD,Discussion Threads Started,Bookmarks,Last Opened,Last Opened Time,Participated Live,Downloads
208558aba0cf8450971ab2bab72471a6,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
208558aba0cf8450971ab2bab72471a6,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
208558aba0cf8450971ab2bab72471a6,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
208558aba0cf8450971ab2bab72471a6,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
208558aba0cf8450971ab2bab72471a6,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
208558aba0cf8450971ab2bab72471a6,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,14,18,0,18,0,0,42984,0.415659722,0,0
8fa81292f129bcf1a4da6eb3c633b748,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,51,4,0,4,0,0,42983,0.012476852,0,0
8fa81292f129bcf1a4da6eb3c633b748,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
8fa81292f129bcf1a4da6eb3c633b748,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,43,30,0,30,0,0,42946,0.147118056,0,0
9f84f3e6897b050e6e972f2781ea6377,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,23,17,0,17,0,0,42974,0.315648148,0,0
9f84f3e6897b050e6e972f2781ea6377,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,65,84,0,84,0,0,42975,0.08380787,0,0
9f84f3e6897b050e6e972f2781ea6377,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,24,25,0,25,0,0,42975,0.051180556,0,0
9f84f3e6897b050e6e972f2781ea6377,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,29,102,0,102,0,0,42984,0.107534722,0,0
9f84f3e6897b050e6e972f2781ea6377,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
9f84f3e6897b050e6e972f2781ea6377,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,28,30,0,30,0,0,42947,0.249143519,0,0
68c4c45afcbb8e1f9623ca1d32e12e48,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,28,29,0,29,0,0,42953,0.042777778,0,0
68c4c45afcbb8e1f9623ca1d32e12e48,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,19,19,0,19,0,0,42971,0.365393519,0,0
68c4c45afcbb8e1f9623ca1d32e12e48,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,9,10,0,10,0,0,43033,0.028657407,0,0
68c4c45afcbb8e1f9623ca1d32e12e48,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,10,23,0,23,0,0,43021,0.342175926,0,0
68c4c45afcbb8e1f9623ca1d32e12e48,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
68c4c45afcbb8e1f9623ca1d32e12e48,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,33,37,0,37,0,0,42957,0.174479167,0,0
b367f3ec54887aeb27e440cffa6b7639,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,2,3,0,3,0,0,42986,0.240763889,0,0
b367f3ec54887aeb27e440cffa6b7639,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,92,190,0,190,0,0,43022,0.253402778,0,0
b367f3ec54887aeb27e440cffa6b7639,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,28,2,0,2,0,0,43020,0.408333333,0,0
b367f3ec54887aeb27e440cffa6b7639,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,18,21,0,21,0,0,43017,0.194490741,0,0
b367f3ec54887aeb27e440cffa6b7639,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,1,0,1,0,0,43017,0.173541667,0,0
b367f3ec54887aeb27e440cffa6b7639,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,11,3,0,3,0,0,43017,0.175208333,0,0
b367f3ec54887aeb27e440cffa6b7639,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,52,19,0,19,0,0,43024,0.140069444,0,0
b367f3ec54887aeb27e440cffa6b7639,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
b367f3ec54887aeb27e440cffa6b7639,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,1,1,0,1,0,0,43017,0.379502315,0,0
71bb4cdc646a3ec0698aec98aeb3ca96,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
71bb4cdc646a3ec0698aec98aeb3ca96,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,32,38,0,38,0,0,42946,0.213229167,0,0
6631a19fecc974f8e04e621517cf2e59,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,1,0,1,0,0,42967,0.16662037,0,0
6631a19fecc974f8e04e621517cf2e59,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,2,3,0,3,0,0,42967,0.164097222,0,0
6631a19fecc974f8e04e621517cf2e59,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,15,19,0,19,0,0,43017,0.260914352,0,0
6631a19fecc974f8e04e621517cf2e59,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,52,49,0,49,0,0,43017,0.286273148,0,0
6631a19fecc974f8e04e621517cf2e59,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,66,75,0,75,0,0,43024,0.040983796,0,0
6631a19fecc974f8e04e621517cf2e59,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,48,83,0,83,0,0,43018,0.023969907,0,0
6631a19fecc974f8e04e621517cf2e59,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
6631a19fecc974f8e04e621517cf2e59,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,2,4,0,4,0,0,43025,0.137789352,0,0
1f68e475caa2f3c6b11f61d618f6cc84,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,52,15,0,15,0,0,43000,0.03375,0,0
1f68e475caa2f3c6b11f61d618f6cc84,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,47,61,0,61,0,0,43020,0.001678241,0,0
1f68e475caa2f3c6b11f61d618f6cc84,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
1f68e475caa2f3c6b11f61d618f6cc84,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,1,0,1,0,0,43028,0.024606481,0,0
1f68e475caa2f3c6b11f61d618f6cc84,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,9,7,0,7,0,0,42954,0.087453704,0,0
4bccadeded341fde10ffb757e5b9427a,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,14/08/2017,2:01:13 AM,CAB202 2017 Semester 2 Topic 4: Functions,99,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,21/08/2017,2:02:37 AM,CAB202 2017 Semester 2 Topic 5 - Arrays,99,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,21/08/2017,2:59:38 AM,CAB202 - Topic 5 Tutorial Introduction,6,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,28/08/2017,1:59:10 AM,CAB202 2017 Semester 2 Topic 6 - Pointers,99,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,4/09/2017,1:59:32 AM,CAB202 Semester 2 2017 - topic 7 -- Teensy,105,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,4/09/2017,3:05:00 AM,CAB202: Intro to Teensy Tutorial,9,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,11/09/2017,2:07:43 AM,CAB202 2017_02 Topic 8 LCD,94,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,11/09/2017,3:03:04 AM,CAB202 - Tutorial 8 Intro,10,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,18/09/2017,2:00:41 AM,CAb2022017-02 Topic 09 Assignment 2 + Debouncing + Timers,100,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,18/09/2017,2:57:55 AM,CAB202 - Tutorial 9 - LCD Introduction,19,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,22/09/2017,4:03:07 AM,CAB202 - Tutorial 9 Intro: LCD (Take 2),21,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,2/10/2017,3:00:17 AM,CAB202 Tutorial 10 - Introduction,26,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,6/10/2017,4:01:18 AM,CAB202 - Topic 10 Intro (take 2),26,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,9/10/2017,2:05:48 AM,CAB202 Topic 10 Serial Communications,100,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,9/10/2017,2:37:25 AM,CAB202 - Topic 10 Intro,13,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,16/10/2017,2:01:04 AM,CAB202 2017 Semester 2 Topic 11 ADC  PWM  Assignment Q+A,102,0,0,0,0,0,0,0,0,,
4bccadeded341fde10ffb757e5b9427a,23/10/2017,2:00:29 AM,CAB202 Lecture 13,67,0,0,0,0,0,0,0,0,,
161a293308cd95e19b11282a823a69c5,24/07/2017,2:01:46 AM,CAB202 2017-02 Lecture 1,99,0,0,0,0,0,0,0,0,,
161a293308cd95e19b11282a823a69c5,31/07/2017,2:00:01 AM,CAB202 Semester 2 2017  Topic 2,100,68,72,0,72,0,0,42969,0.129699074,0,0
161a293308cd95e19b11282a823a69c5,7/08/2017,1:58:37 AM,CAb202 2017-02 Topic 3,98,0,0,0,0,0,0,0,0,,
